id,programma_ufficiale,evento_annullato,data inizio,data fine,titolo,sottotitolo,descrizione,rassegna,progetto,tema_dossier,format,categoria_principale,altre_categorie,date_evento,orari_evento,tipo_costo,coorganizzatori_clean,partner,sponsor,artisti,comune,provincia,regione,nazione
4197,NO,NO,05/10/2019,05/10/2019,Vivi Heraclea V,A Policoro con Rocco Papaleo,"Cinque anni di Vivi Heraclea, cinquant’anni dalla nascita del Museo della Siritide. Sarà un’edizione davvero speciale quella di Vivi Heraclea 2019, in programma sabato 5 ottobre, alle ore 20. Una festa della cultura che, proprio per celebrare lo storico anniversario, ha scelto come suo palcoscenico sotto le stelle l’area antistante l’ingresso del Museo, prezioso scrigno di arte e di memoria, quest'anno crocevia di eventi culturali di grande interesse legati al 50° anniversario della sua nascita, inseriti nella cornice di Matera-Basilicata 2019.  A fare da filo conduttore al  viaggio di Vivi Heraclea V, non a caso, sarà l’uomo e il tempo. Ospite d’onore dell’evento sarà Rocco Papaleo, l’ambasciatore della lucanità per eccellenza. Con il suo “Basilicata coast to coast” ha fatto conoscere e apprezzare la nostra terra ben oltre i confini locali, facendo di un prodotto artistico uno straordinario strumento di marketing territoriale. L’attore e regista regalerà al pubblico di Vivi Heraclea letture di brani scelti dai classici greci e riflessioni in libertà sul suo essere uomo e artista di questo tempo. Ad accendere la notte di Vivi Heraclea di suoni e magia saranno le note dell’Orchestra lirico sinfonica Fondazione musicale Biagio Abbate che, diretta dal maestro Leonardo Quadrini, eseguirà musiche tratte dalle più celebri colonne sonore del panorama cinematografico nazionale e internazionale. Nel corso della serata, presentata da Tonino Bernardelli,  sarà assegnato il Riconoscimento Vivi Heraclea V “per aver saputo dare, attraverso il cinema,  una ribalta internazionale alla costa jonica calabrese” a Gianvito  Casadonte fondatore e direttore del Magna Graecia Film Festival, nonché sovrintendente del Teatro Politeama di Catanzaro e direttore artistico del Taormina Film Fest  e del Premio Fondazione Mimmo Rotella. Vivi Heraclea, inoltre, inserendosi nel percorso culturale tracciato dall’Amministrazione comunale di Policoro,  sarà un’ulteriore tappa di avvicinamento al ritorno delle Tavole di Heraclea che, rinvenute nel 1732 nel territorio della città jonica, sono attualmente custodite nel prestigioso museo archeologico nazionale di Napoli. Una serata, insomma, ricca di ospiti e di emozioni, in perfetta sintonia con le finalità perseguite dall’associazione culturale “ I Colori dell’anima” che si propone di realizzare un' attività di fruizione integrata dei beni paesaggistico-culturali di Policoro.",Vivi Heraclea,,,Spettacolo,Musica,Cinema,5/10/2019,,1,,,,,Policoro,Matera,Basilicata,Italia
2997,SI,NO,26/05/2019,26/05/2019,Voices of the Rainforest,Un giorno nella vita dei Bosavi,"Nel contesto del progetto I-DEA e in occasione della visita a Matera dell’antropologo del suono statunitense, Steven Feld, domenica 26 maggio l’anteprima europea di Voices of the Rainforest sarà proiettata al Cinema Piccolo. Diretto e prodotto da Feld, il film è il risultato di più di 30 anni di ricerca sul rapporto tra soundscape, cultura e musica. Voices of the Rainforest è una rappresentazione immersiva dei Bosavi e la foresta pluviale dove vivono. Popolata da insetti, corsi d’acqua e l’universo sonoro degli uccelli ancestrali, il film descrive 24 ore di vita quotidiana in un film di 70 minuti. In 4K e 7.1 surround sound, i suoni tipici e le immagini del lavoro, ozio e canzoni rituali sono intrecciati insieme ai suoni della foresta. Immagini d’archivio, scattate tra il 1975 e il 2000, nuova cinematografia e immagini da drone sono unite per fondere prospettive aeree e a misura d’uomo dell’ecologia e la cosmologia della foresta pluviale. Il film sarà presentato da Steven Feld e Nicola Scaldaferri. Prodotto e diretto da Steven Feld",,I-DEA,Idea,Spettacolo,Cinema,Arte Contemporanea;Fotografia;Musica,26/05/2019,19:30-,1,,,,,Matera,Matera,Basilicata,Italia
2610,NO,NO,15/04/2019,30/09/2019,Volpicella,Città Silenti,"Città Silenti è la mostra di Michele Volpicella con il patrocinio di Matera 2019, Open Future a cura di Avangart di Sebastiano Pepe e Nicolò Giovine, esposta a Matera presso la Fondazione Sassi via San Giovanni Vecchio, 24. Vernissage d’inaugurazione: domenica 14 aprile 2019 ore 18,00. Resterà aperta al pubblico tutti i giorni, dalle ore 10,00 alle ore 18,00, con ingresso gratuito, dal 15 aprile al 30 settembre 2019. Il percorso espositivo si compone di una selezione di opere del maestro Volpicella raffigurante il paesaggio materano nelle sue diverse sfaccettature cromatiche in chiave Neo Metafisica, con una particolare attenzione alla tecnica di lavorazione delle tele, trattate con polvere di tufo e di pietra e successivamente dipinte con accurata prospettiva geometrica ed un’armonia cromatica che caratterizza la loro peculiarità. La mostra è un omaggio alla città di Matera in occasione del suo riconoscimento a Capitale Europea della Cultura 2019.",,,,Mostra,Arte Contemporanea,,"15/04/2019,16/04/2019,17/04/2019,18/04/2019,19/04/2019,20/04/2019,21/04/2019,22/04/2019,23/04/2019,24/04/2019,25/04/2019,26/04/2019,27/04/2019,28/04/2019,29/04/2019,30/04/2019,01/05/2019,02/05/2019,03/05/2019,04/05/2019,05/05/2019,06/05/2019,07/05/2019,08/05/2019,09/05/2019,10/05/2019,11/05/2019,12/05/2019,13/05/2019,14/05/2019,15/05/2019,16/05/2019,17/05/2019,18/05/2019,19/05/2019,20/05/2019,21/05/2019,22/05/2019,23/05/2019,24/05/2019,25/05/2019,26/05/2019,27/05/2019,28/05/2019,29/05/2019,30/05/2019,31/05/2019,01/06/2019,02/06/2019,03/06/2019,04/06/2019,05/06/2019,06/06/2019,07/06/2019,08/06/2019,09/06/2019,10/06/2019,11/06/2019,12/06/2019,13/06/2019,14/06/2019,15/06/2019,16/06/2019,17/06/2019,18/06/2019,19/06/2019,20/06/2019,21/06/2019,22/06/2019,23/06/2019,24/06/2019,25/06/2019,26/06/2019,27/06/2019,28/06/2019,29/06/2019,30/06/2019,01/07/2019,02/07/2019,03/07/2019,04/07/2019,05/07/2019,06/07/2019,07/07/2019,08/07/2019,09/07/2019,10/07/2019,11/07/2019,12/07/2019,13/07/2019,14/07/2019,15/07/2019,16/07/2019,17/07/2019,18/07/2019,19/07/2019,20/07/2019,21/07/2019,22/07/2019,23/07/2019,24/07/2019,25/07/2019,26/07/2019,27/07/2019,28/07/2019,29/07/2019,30/07/2019,31/07/2019,01/08/2019,02/08/2019,03/08/2019,04/08/2019,05/08/2019,06/08/2019,07/08/2019,08/08/2019,09/08/2019,10/08/2019,11/08/2019,12/08/2019,13/08/2019,14/08/2019,15/08/2019,16/08/2019,17/08/2019,18/08/2019,19/08/2019,20/08/2019,21/08/2019,22/08/2019,23/08/2019,24/08/2019,25/08/2019,26/08/2019,27/08/2019,28/08/2019,29/08/2019,30/08/2019,31/08/2019,01/09/2019,02/09/2019,03/09/2019,04/09/2019,05/09/2019,06/09/2019,07/09/2019,08/09/2019,09/09/2019,10/09/2019,11/09/2019,12/09/2019,13/09/2019,14/09/2019,15/09/2019,16/09/2019,17/09/2019,18/09/2019,19/09/2019,20/09/2019,21/09/2019,22/09/2019,23/09/2019,24/09/2019,25/09/2019,26/09/2019,27/09/2019,28/09/2019,29/09/2019,30/09/2019",,1,,,,,Matera,Matera,Basilicata,Italia
3114,SI,NO,08/07/2019,14/07/2019,Volumezero nel giardino di Lavello,Residenza artistica nel giardino di comunità del progetto Gardentopia,"Gardentopia è il progetto di Matera2019 sulla cultura del verde e la cittadinanza attiva ibridati dall’arte contemporanea: un’utopia verde che trasforma i giardini in luoghi di comunità accessibili a tutta la cittadinanza, con il coinvolgimento di 18 artisti coordinati dalla curatrice Pelin Tan che lavoreranno su 32 giardini di comunità diffusi in tutta la regione. Il gruppo di architetti e paesaggisti Volumezero lavorerà al fianco dei cittadini nel giardino di comunità di Lavello. Volumezero architecture and landscape è uno studio di architetti e paesaggisti attivo dal 2007. Fondatori di Volumezero sono Antonio Graziadei (membro dello studio fino a dicembre 2017), Alberto Petrone e Gerardo Sassano ai quali si è unita, nel 2017, Giorgia Botonico. Lo studio si occupa principalmente di progettazione di parchi, giardini, terrazzi, installazioni effimere e spazi pubblici. L'approccio progettuale di Volumezero prende le mosse dalla ricerca del minimo impatto sul paesaggio, del consumo di suolo zero, del minore spreco di risorse e del 'fare il più possibile con ed il meno possibile contro'. La filosofia è quella di tendere a ridurre a zero il volume di intervento nella progettazione. I progetti di Volumezero sono presenti su libri e riviste di settore, tra cui Architettura del Paesaggio #33 (2017), Paisea #29 Espacio peatonal (2014); On the Move(Blauwdruk, 2015) a cura della fondazione Landscape Architecture Europe e NIP, Key Time to Change (2016).  ",Gardentopia residences,Gardentopia,Utopie e Distopie,Laboratorio,Design e Architettura,Arte Contemporanea;Education,"08/07/2019,09/07/2019,10/07/2019,11/07/2019,12/07/2019,13/07/2019,14/07/2019",17:00-19:00,1,Comune Di Lavello,,,Volumezero,Lavello,Potenza,Basilicata,Italia
3655,SI,NO,07/10/2019,12/10/2019,Volumezero nel giardino di Montemilone,Residenza artistica nel giardino di comunità del progetto Gardentopia,"Gardentopia è il progetto di Matera2019 sulla cultura del verde e la cittadinanza attiva ibridati dall’arte contemporanea: un’utopia verde che trasforma i giardini in luoghi di comunità accessibili a tutta la cittadinanza, con il coinvolgimento di 18 artisti coordinati dalla curatrice Pelin Tan che lavoreranno su 32 giardini di comunità diffusi in tutta la regione. Il gruppo di architetti e paesaggisti Volumezero lavorerà al fianco dei cittadini nel giardino di comunità di Lavello. Volumezero architecture and landscape è uno studio di architetti e paesaggisti attivo dal 2007. Fondatori di Volumezero sono Antonio Graziadei (membro dello studio fino a dicembre 2017), Alberto Petrone e Gerardo Sassano ai quali si è unita, nel 2017, Giorgia Botonico. Lo studio si occupa principalmente di progettazione di parchi, giardini, terrazzi, installazioni effimere e spazi pubblici. L'approccio progettuale di Volumezero prende le mosse dalla ricerca del minimo impatto sul paesaggio, del consumo di suolo zero, del minore spreco di risorse e del 'fare il più possibile con ed il meno possibile contro'. La filosofia è quella di tendere a ridurre a zero il volume di intervento nella progettazione. I progetti di Volumezero sono presenti su libri e riviste di settore, tra cui Architettura del Paesaggio #33 (2017), Paisea #29 Espacio peatonal (2014); On the Move(Blauwdruk, 2015) a cura della fondazione Landscape Architecture Europe e NIP, Key Time to Change (2016).",Gardentopia residences,Gardentopia,Utopie e Distopie,Laboratorio,Arte Contemporanea,Education;Design e Architettura,"07/10/2019,08/10/2019,09/10/2019,10/10/2019,11/10/2019,12/10/2019",16:00-18:00,1,Comune Di Montemilone,,,Volumezero,Montemilone,Potenza,Basilicata,Italia
2144,SI,SI,20/02/2019,23/02/2019,Vortex,Phia Menard per Matera2019,"Voglio buttare giù le catene, sfidare le diverse trasformazioni - la muta - per cercare di toccare la libertà. Combattere contro un codice morale alimentato dalla paura e dalla stigmatizzazione. Percepire l'anormale come qualcosa di diverso dal dolore e dalla sofferenza. Nell'arena di 'VORTEX', la norma non esiste, oppure è deliberatamente falsa per ampliare la nostra percezione della necessità di liberarci dai tabù. Qui, il vento è materia oscillante usata per sfuggire alla gravità e svegliare 'The Alien'; la parte di noi che si nasconde, pesantemente mascherata da un'uniforme presa in prestito.",Circo come transizione,CIRCUS+,Utopie e Distopie,Spettacolo,Circo,,"20/02/2019,21/02/2019,22/02/2019,23/02/2019",21:00-22:30,2,,,,Phia Menard Compagnie Non Nova,Matera,Matera,Basilicata,Italia
2650,NO,NO,12/04/2019,12/04/2019,Vox Con Maurizio Di Maio E Apulia Cello Ensemble,VOX con MAURIZIO DI MAIO e APULIA CELLO ENSEMBLE,"VOXcon MAURIZIO DI MAIO ControtenoreeAPULIA CELLO ENSEMBLE Giuseppe Caramellose, Andrea Cavuoto, Giovanna D’Amato, Gaetano Simone, Luciano TarantinoIl fascino coinvolgente delle sonorità del quintetto di violoncelli, vera e propria tavolozza dell’espressività e potenzialità del canto inteso in senso lato, che si fonde suggestivamente con l’incredibile vocalità del controtenore, per una emozionante celebrazione della vox umana. Dal repertorio barocco alle musiche originali, una proposta intrigante e originale.L’APULIA CELLO ENSEMBLE è formato da musicisti vincitori di vari concorsi, prime parti in varie orchestre italiane, docenti nei Conservatori statali, attivi da anni sia in campo solistico che in quello della musica da camera, con una intesa carriera concertistica che li ha visti esibirsi per le più importanti istituzioni in Italia e all’estero.",Bellezza mia!,,,Concerto,Musica,,12/4/2019,,2,Mula+ Museo Di Latronico,,,,Latronico,Potenza,Basilicata,Italia
2422,NO,NO,27/07/2019,28/07/2019,W4LLRIDE Festival 2019,27/28 Luglio Stadio Comunale Altamura. Festival Internazionale di Street Culture Altamura (BA),"WALLRIDE FESTIVAL nasce nel 2015 da un’idea di A.S.D. Sk8ong Team.Il Festival, che si tiene annualmente presso la città di Altamura (BA), ha come scopo la diffusione della Street Culture in tutte le sue forme e discipline: Skateboarding, Musica, Graffiti, Break dance e Arti Visive.   BACK IN THE GAME!Siamo tornati e stavolta non avete scuse.Ci vediamo il 27 e 28 Luglio ad Altamura.INGRESSO FESTIVAL GRATUITO◾AREA CONCERTI◾▷27 Luglio - ore 20 → Ingresso Prevendita: 21,20€ (https://bit.ly/2WvmjmF)→ Ingresso Botteghino 28€◣Special Guests:◾ GOMMA ◾ KETAMA 126 ◾ NOYZ NARCOS ▣ Day 1▶ 27 Luglio Free Entryore 10 Apertura Cancelli▷ FREE SKATE - FREE CYPHER – BOULDERING – FREE BASKET - BUNGEE TRAMPOLINO / TAPPETI ELASTICI - FRESH ZONE▷ AREA MARKET – AREA STREET FOOD▷ AREA DUBPowered by Actiondub S S Silvano▷ Dalle 10 alle 20 GRAFF ZONEpowered by Intrappola Underground Shop▷ Dalle 16 - 18 alle 18 - 20DJ SET: AKaburzum – VINIL SET: Donald Funk ▷ ore 16 SKATE OR DIE Contest powered by ASD Sk8ong Team• 1° - 2° - 3° Posto Under 15• 1° - 2° - 3° Posto Adult• Best Trick Mini Ramp• Best Trick▷ ore 16 FREESTYLE BATTLE1st Prize 200€ + Outfit Dolly Noire + Cassa Nastro Azzurro▷ ore 16 Demo Bouldering & Arrampicataore 16 Torneo BASKETBALL 3x3 1st Prize 300€ + Cassa Nastro Azzurro▷ ore 17 FAST FOOT Breaking Battle powered by Slyma TDB• BBOY BATTLE 1VS1 OPEN1st Prize 150€ + Outfit Dolly Noire + Cassa Nastro Azzurro• MIXED STYLE 1VS11st Prize 150€ + Outfit Dolly Noire▷ ore 20 MAPPING CUBE powered by Nicola Futurstep Giordano▷ ore 20 AREA CONCERTI → Ingresso Prevendita: 21,20€ (https://bit.ly/2WvmjmF)→ Ingresso Botteghino 28€◣Special Guests:◾ GOMMA (GOMMA)◾ KETAMA 126 (Ketama Centoventisei) ◾ NOYZ NARCOS (Noyz Narcos)▷ Dalle ore 20 ON STAGEPremiazioni AREA SKATEBOARDING, BREAKING, BASKET 3x3, FREESTYLE MC▣ Day 2▶28 Luglio- Free Entry ?ore 15 Apertura Cancelli▷ ore 16 FREE SKATE – BOULDERING – FREE BASKET▷ ore 18 Laboratorio Screen Printing powered by Pigment Workroom▷ ore 18 Laboratorio Circo powered by Rosi Cornacchia▷ ore 18 Roman Doors Project x Wallride Festival powered by Roman Doors & OTR ▷ ore 18 Demo Pattinaggio powered by Stefania▷ore 18 Beer Pong powered by F4ce Beer▷ore 18 AREA CONCERTI◣Special Guests:◾ SAMUEL HERON◾ PLANT + Soyle & Sunken (Plant+Soyle&Sunken)◾ LA FAMIGLIA ( LA FAMIGLIA)◾ MAGGIO & Zteph (Maggio & Stefano Tancredi)◾ Sixteen (SIXTEEN)◾ TUPPI Dj set (Giuseppe Tuppi B Larocchia)◾ U.NICO Dj set (U.nico)◾ Out Of Control Dj set (Out Of Control STAFF)  ",WALLRIDE FESTIVAL,,,Festival,Street Art,Danza;Food;Sport;Musica,"27/07/2019,28/07/2019","10:00-00:30,15:30-00:30",1,Intrappola Underground Shop,"Salad Days,Pigment Workroom,Whole Train Press,16 Pagine,RNG Distribution Srl,Mayday Distribution,Samurai Suicide Distribution","Red bull,Clipper ,Obey,Nastro Azzurro,Hello Print,intrAppola underground shop,Agri World Srl,Marino Bus,Molitecnica Sud,Green Giant Farm,PolyGold,Milo.srl,Bleedin'Ink,Montana Colors,Federicus,Dc Shoes,Globe ,ADE SHOES,C1rca Italia,Santa Cruz Italia,Graw Jump",,Altamura,Bari,Puglia,Italia
4498,NO,NO,26/10/2019,26/10/2019,Waiting For Godot,Dino Lacanfora DJset,Uno spettacolare DJSet con il visionario Dino Lacanfora che ci trasporta con le sue vibrazioni nelle atmosfere del teatro dell'assurdo.Siete pronti?,Serata Live Music,,,Concerto,Musica,,26/10/2019,22:00-00:00,1,,,,,Bernalda,Matera,Basilicata,Italia
2342,NO,NO,16/03/2019,16/03/2019,Waiting for St.Patrick's day,Irish Coffee live@1806 Café,"Gli Irish Coffee tornano per festeggiare il Santo più amato del 1806 Café: San Patrizio!Preparatevi ad affrontare un splendido viaggio musicale nei maggiori successi del rock e folk irlandese! Un tributo ai grandi artisti della scena irlandese del presente e del passato: U2, Cranberries, the Corrs, the Dubliners, the Pogues, Bob Geldolf, the High Kings e tanti altri brani folk",,,,Concerto,Musica,,16/03/2019,22:00-,1,,,,,Matera,Matera,Basilicata,Italia
